statefp,state,maptype,district,population,population_18_over,PVI,dem_chance,Non-Hispanic White,African-American,Hispanic/Latino,Asian,Native American,Pacific Islander,Other,race_category,minority_chance,current_map,impossible
01,AL,Dem,01,683190,518754,-27.66,0.02184288441122092,79.12671516749751,14.805090659541904,3.045374107958686,1.156617587527036,0.7791747147973799,0.0493490170678202,1.0376787456096725%,Non-Hispanic White Majority,1.6285418874980913,,
01,AL,Dem,02,682861,516188,7.34,90.3498700747597,45.01886909420599,50.258432974032715,2.296256402705991,0.8510465179353259,0.7096251753237193,0.04281385851666447,0.8229559772795958%,Maj-Min (African-American),79.09595271478297,,
01,AL,Dem,03,682439,523456,-18.41,0.36474266234852454,72.54382412275339,22.097559298202714,2.6838932021029467,1.4431012348697885,0.32457360312996697,0.03916279496270938,0.8678857439784814%,Non-Hispanic White Majority,4.926649184401307,,
01,AL,Dem,04,682620,525651,-28.37,0.017594025940630954,86.1406142098084,8.112036313067035,3.447724821221685,0.48340058327673685,0.7402249781699264,0.027014121536913273,1.0489849729192944%,Non-Hispanic White Majority,0.7469716604843738,,
01,AL,Dem,05,683769,520815,-19.55,0.25797711012125507,77.1967013238866,14.399738870808251,4.79114464829162,1.4099056286781295,0.7123450745466241,0.06297821683323253,1.4271862369555408%,Non-Hispanic White Majority,2.2109231416597708,,
01,AL,Dem,06,682967,517507,-27.10,0.025906227119636957,81.49628893908681,12.320026589012322,3.552608950217098,1.5362111043908584,0.2649239527194801,0.02589336955828617,0.8040470950151399%,Non-Hispanic White Majority,1.1913243804265328,,
01,AL,Dem,07,681890,524906,13.21,98.24584086336964,44.11666088785421,51.244032264824554,2.890993816035633,0.8473898183674791,0.2236590932471719,0.024385318514172062,0.6528788011567785%,Maj-Min (African-American),83.62703614326973,,
01,AL,GOP,01,682820,516246,-15.24,0.9642400474954553,68.448956505232,25.673806673562606,2.4997772379834418,1.3022861194081892,1.0700325038838074,0.037772689764182195,0.9673682701657736%,Non-Hispanic White Majority,8.842540400595482,true,
01,AL,GOP,02,682820,520453,-16.33,0.7618066873854373,66.61427640920505,27.76427458387213,3.052340941449084,1.0955840392888503,0.4547961103115939,0.04726651590057123,0.9714613999727161%,Non-Hispanic White Majority,10.034113389058009,true,
01,AL,GOP,03,682819,524977,-16.49,0.6548492373472132,71.46217834305122,23.909237928518774,2.2477175190532157,1.1158584090350625,0.32534758665617736,0.04685919573619416,0.8928010179493578%,Non-Hispanic White Majority,6.402405411321417,true,
01,AL,GOP,04,682819,522101,-30.5,0.009138300961731509,86.88510460619689,6.532260999308563,4.335176527147047,0.42731195688190604,0.7435342970038364,0.02777240418999389,1.048839209271769%,Non-Hispanic White Majority,0.5825047977577256,true,
01,AL,GOP,05,682819,522912,-17.57,0.47064392749800643,76.11720518940089,16.277691083777,3.920736185055994,1.5430894682087999,0.6922770944250658,0.05947463435530261,1.3895263447769415%,Non-Hispanic White Majority,2.8906715421774245,true,
01,AL,GOP,06,682819,518014,-25.59,0.04029381348515801,80.7244591845008,12.581706285930498,4.096607427598482,1.524669217434278,0.2718073256707348,0.027026296586578742,0.7737242622786257%,Non-Hispanic White Majority,1.3151250694852579,true,
01,AL,GOP,07,682820,522574,20.42,99.76876462443423,35.53984698817775,60.3401623502126,2.561933812244773,0.7172189967353906,0.19920623682004845,0.0250682200032914,0.6165633958061442%,Maj-Min (African-American),94.92100594209833,true,
01,AL,MajMin,01,683190,518754,-27.66,0.02184288441122092,79.12671516749751,14.805090659541904,3.045374107958686,1.156617587527036,0.7791747147973799,0.0493490170678202,1.0376787456096725%,Non-Hispanic White Majority,1.6285418874980913,,
01,AL,MajMin,02,682861,516188,7.34,90.3498700747597,45.01886909420599,50.258432974032715,2.296256402705991,0.8510465179353259,0.7096251753237193,0.04281385851666447,0.8229559772795958%,Maj-Min (African-American),79.09595271478297,,
01,AL,MajMin,03,682439,523456,-18.41,0.36474266234852454,72.54382412275339,22.097559298202714,2.6838932021029467,1.4431012348697885,0.32457360312996697,0.03916279496270938,0.8678857439784814%,Non-Hispanic White Majority,4.926649184401307,,
01,AL,MajMin,04,682620,525651,-28.37,0.017594025940630954,86.1406142098084,8.112036313067035,3.447724821221685,0.48340058327673685,0.7402249781699264,0.027014121536913273,1.0489849729192944%,Non-Hispanic White Majority,0.7469716604843738,,
01,AL,MajMin,05,683769,520815,-19.55,0.25797711012125507,77.1967013238866,14.399738870808251,4.79114464829162,1.4099056286781295,0.7123450745466241,0.06297821683323253,1.4271862369555408%,Non-Hispanic White Majority,2.2109231416597708,,
01,AL,MajMin,06,682967,517507,-27.10,0.025906227119636957,81.49628893908681,12.320026589012322,3.552608950217098,1.5362111043908584,0.2649239527194801,0.02589336955828617,0.8040470950151399%,Non-Hispanic White Majority,1.1913243804265328,,
01,AL,MajMin,07,681890,524906,13.21,98.24584086336964,44.11666088785421,51.244032264824554,2.890993816035633,0.8473898183674791,0.2236590932471719,0.024385318514172062,0.6528788011567785%,Maj-Min (African-American),83.62703614326973,,
01,AL,Proportional,01,683190,518754,-27.66,0.02184288441122092,79.12671516749751,14.805090659541904,3.045374107958686,1.156617587527036,0.7791747147973799,0.0493490170678202,1.0376787456096725%,Non-Hispanic White Majority,1.6285418874980913,,
01,AL,Proportional,02,682861,516188,7.34,90.3498700747597,45.01886909420599,50.258432974032715,2.296256402705991,0.8510465179353259,0.7096251753237193,0.04281385851666447,0.8229559772795958%,Maj-Min (African-American),79.09595271478297,,
01,AL,Proportional,03,682439,523456,-18.41,0.36474266234852454,72.54382412275339,22.097559298202714,2.6838932021029467,1.4431012348697885,0.32457360312996697,0.03916279496270938,0.8678857439784814%,Non-Hispanic White Majority,4.926649184401307,,
01,AL,Proportional,04,682620,525651,-28.37,0.017594025940630954,86.1406142098084,8.112036313067035,3.447724821221685,0.48340058327673685,0.7402249781699264,0.027014121536913273,1.0489849729192944%,Non-Hispanic White Majority,0.7469716604843738,,
01,AL,Proportional,05,683769,520815,-19.55,0.25797711012125507,77.1967013238866,14.399738870808251,4.79114464829162,1.4099056286781295,0.7123450745466241,0.06297821683323253,1.4271862369555408%,Non-Hispanic White Majority,2.2109231416597708,,
01,AL,Proportional,06,682967,517507,-27.10,0.025906227119636957,81.49628893908681,12.320026589012322,3.552608950217098,1.5362111043908584,0.2649239527194801,0.02589336955828617,0.8040470950151399%,Non-Hispanic White Majority,1.1913243804265328,,
01,AL,Proportional,07,681890,524906,13.21,98.24584086336964,44.11666088785421,51.244032264824554,2.890993816035633,0.8473898183674791,0.2236590932471719,0.024385318514172062,0.6528788011567785%,Maj-Min (African-American),83.62703614326973,,
01,AL,algorithmic-compact,01,682843,516138,-15.53,0.8727963821366591,68.55027143903375,25.587149173283112,2.50107529381677,1.2969399656680964,1.0663814716219304,0.0379743401958391,0.960208316380503%,Non-Hispanic White Majority,8.652947489675013,,
01,AL,algorithmic-compact,02,683116,523866,-14.23,1.2915749982092288,66.27267278273452,27.985209958271774,2.8562647699984347,1.4459804606521516,0.40468364047294536,0.05936632650334246,0.9758220613668381%,Non-Hispanic White Majority,10.85931426285813,,
01,AL,algorithmic-compact,03,682827,520554,-27.28,0.024523842227110845,81.70372334090219,11.985307960365303,4.240290152414543,0.4708445233347549,0.5348148318906396,0.03726798756709199,1.0277512035254748%,Non-Hispanic White Majority,1.1947537795768484,,
01,AL,algorithmic-compact,04,682012,530763,-21.36,0.14877035177506426,79.30997450839641,16.445946684301656,2.2671135704636534,0.6064853804805534,0.5019189355701132,0.023927817123650292,0.8446331036639705%,Non-Hispanic White Majority,2.39154711551815,,
01,AL,algorithmic-compact,05,682869,521279,-20.00,0.22499383272749515,77.01058358383898,15.174215727086645,4.156699195632282,1.4965114650695694,0.737417007015437,0.06157930781788639,1.3629937135391987%,Non-Hispanic White Majority,2.345916409782979,,
01,AL,algorithmic-compact,06,683550,519023,-0.94,42.887411789453964,56.25935652177264,36.7203380197024,4.243164561108082,1.7669737179277218,0.2148267032482183,0.025239729260552998,0.7701007469803842%,Non-Hispanic White Majority,36.064147641551486,,
01,AL,algorithmic-compact,07,682519,515654,-3.22,27.264767397475627,56.25244834714751,39.60834202779383,2.4564921439569942,0.6434547196375864,0.29457737164843095,0.025986417248775342,0.7186989725668762%,Non-Hispanic White Majority,41.07358973502757,,
01,AL,current,01,682820,516246,-15.24,0.9642400474954553,68.448956505232,25.673806673562606,2.4997772379834418,1.3022861194081892,1.0700325038838074,0.037772689764182195,0.9673682701657736%,Non-Hispanic White Majority,8.842540400595482,,
01,AL,current,02,682820,520453,-16.33,0.7618066873854373,66.61427640920505,27.76427458387213,3.052340941449084,1.0955840392888503,0.4547961103115939,0.04726651590057123,0.9714613999727161%,Non-Hispanic White Majority,10.034113389058009,,
01,AL,current,03,682819,524977,-16.49,0.6548492373472132,71.46217834305122,23.909237928518774,2.2477175190532157,1.1158584090350625,0.32534758665617736,0.04685919573619416,0.8928010179493578%,Non-Hispanic White Majority,6.402405411321417,,
01,AL,current,04,682819,522101,-30.5,0.009138300961731509,86.88510460619689,6.532260999308563,4.335176527147047,0.42731195688190604,0.7435342970038364,0.02777240418999389,1.048839209271769%,Non-Hispanic White Majority,0.5825047977577256,,
01,AL,current,05,682819,522912,-17.57,0.47064392749800643,76.11720518940089,16.277691083777,3.920736185055994,1.5430894682087999,0.6922770944250658,0.05947463435530261,1.3895263447769415%,Non-Hispanic White Majority,2.8906715421774245,,
01,AL,current,06,682819,518014,-25.59,0.04029381348515801,80.7244591845008,12.581706285930498,4.096607427598482,1.524669217434278,0.2718073256707348,0.027026296586578742,0.7737242622786257%,Non-Hispanic White Majority,1.3151250694852579,,
01,AL,current,07,682820,522574,20.42,99.76876462443423,35.53984698817775,60.3401623502126,2.561933812244773,0.7172189967353906,0.19920623682004845,0.0250682200032914,0.6165633958061442%,Maj-Min (African-American),94.92100594209833,,
05,AR,Compact,01,728494,556216,-18.64,0.3401378879705886,82.55246163360997,13.421045061630736,2.1349619572252507,0.4660060120528715,0.4401167891610453,0.02481050527133344,0.9605980410488012%,Non-Hispanic White Majority,1.887664619692282,,
05,AR,Compact,02,728515,550756,-7.00,10.59201102736143,72.55717595450616,19.74667547879642,4.560640283537538,1.4707057208636856,0.4493823035972373,0.03794783897043337,1.1774724197285187%,Non-Hispanic White Majority,6.243107279524169,,
05,AR,Compact,03,729595,539630,-18.39,0.36696422840989795,81.69838593110093,2.3039860645256938,10.099512629023591,2.4327780145655358,1.33999221688935,0.4986750180679354,1.6266701258269556%,Non-Hispanic White Majority,1.2944092456026992,,
05,AR,Compact,04,729314,557841,-15.57,0.8623134503960711,73.36409478686579,21.161585469694767,3.5137252371195373,0.5324097726771607,0.48795266034586915,0.023841919113152314,0.916390154183719%,Non-Hispanic White Majority,5.138279609249971,,
05,AR,Competitive,01,729421,559085,-22.74,0.09774746961453992,89.16855218794996,6.2546839925950435,2.3897976157471583,0.600445370560827,0.49223284473738343,0.03094341647513348,1.0633445719345003%,Non-Hispanic White Majority,0.7248858718781231,,
05,AR,Competitive,02,728035,548403,1.67,62.45483623707051,59.92290341227163,33.81272531331885,3.6143128319866955,1.2968565088083033,0.33442559577536957,0.03026971041369212,0.9885066274254518%,Non-Hispanic White Majority,31.187694159517893,,
05,AR,Competitive,03,729607,540072,-18.40,0.36585176531962366,81.80242634315424,2.29821209023982,10.048845339139966,2.388940733828082,1.3326000977647423,0.49789657675272925,1.6310788191204135%,Non-Hispanic White Majority,1.2865479311023544,,
05,AR,Competitive,04,728855,556883,-19.91,0.23123537556577334,79.00546434349765,14.558892981110933,4.2452364320692135,0.6139530206524529,0.5554128964252814,0.025678643449342144,0.9953616827951293%,Non-Hispanic White Majority,2.1451901624525913,,
05,AR,Dem,01,729143,559309,-23.64,0.07431886332366962,91.14264208156851,4.207870783413104,2.2500978886447385,0.7378747704757119,0.5263637810226547,0.03790391357907704,1.0972467812962066%,Non-Hispanic White Majority,0.5562405133485623,,
05,AR,Dem,02,729022,548822,5.05,82.33027967831508,57.219098359759634,36.63883736439137,3.760235559070154,1.121492943067151,0.2940844208140344,0.023140471774090687,0.9431108811235701%,Non-Hispanic White Majority,41.689065912356114,,
05,AR,Dem,03,729607,540072,-18.40,0.36585176531962366,81.80242634315424,2.29821209023982,10.048845339139966,2.388940733828082,1.3326000977647423,0.49789657675272925,1.6310788191204135%,Non-Hispanic White Majority,1.2865479311023544,,
05,AR,Dem,04,728146,556240,-20.31,0.20475405462533516,79.69851143391342,13.817416942327053,4.242952682295412,0.6482813174169423,0.5610887386739537,0.02570832734071624,1.006040558032504%,Non-Hispanic White Majority,1.9453463167451552,,
05,AR,GOP,01,728765,553023,-17.01,0.5577301549882313,79.54352712274174,16.388830120989542,2.252528375854169,0.5104670149342794,0.403419025971795,0.02368798404406327,0.8775403554644201%,Non-Hispanic White Majority,2.792394181048621,true,
05,AR,GOP,02,729192,553609,-7.41,9.439658344182671,73.40234714392288,19.557124251953997,4.030823198322282,1.4044208096327913,0.431170736024884,0.03558468160741607,1.1385291785357536%,Non-Hispanic White Majority,5.9509384709286275,true,
05,AR,GOP,03,728959,541997,-18.76,0.32696996227734754,81.8476855037943,2.410714450448988,9.973486938119585,2.3841460377086956,1.2572025306413135,0.4942831786891809,1.6324813605979367%,Non-Hispanic White Majority,1.2528185391807785,true,
05,AR,GOP,04,729002,555814,-16.77,0.5997946570963292,75.3919476659458,18.336529846315493,4.006016401170175,0.5883263106003087,0.6196317473111508,0.029506273681483373,1.0280417549755854%,Non-Hispanic White Majority,3.7003745517829882,true,
05,AR,MajMin,01,729205,560083,-25.21,0.04607273445130329,91.63873925828851,4.046186011716121,2.260379265216048,0.4968906394230855,0.5051037078433018,0.029995554230355142,1.022705563282585%,Non-Hispanic White Majority,0.5106208833518997,,
05,AR,MajMin,02,729002,546842,7.07,89.60830522367348,49.69259859337798,43.70988329352903,4.300693801865987,1.0037634270959435,0.3165448155042956,0.025967281225655673,0.9505487874011139%,Maj-Min (Coalition),63.701943621220536,,
05,AR,MajMin,03,729607,540072,-18.40,0.36585176531962366,81.80242634315424,2.29821209023982,10.048845339139966,2.388940733828082,1.3326000977647423,0.49789657675272925,1.6310788191204135%,Non-Hispanic White Majority,1.2865479311023544,,
05,AR,MajMin,04,728104,557446,-20.04,0.22227404345810492,86.48765979126229,7.137731726481129,3.7034977378974827,1.007451842869085,0.5595160786874424,0.030855006583597334,1.07328781621897%,Non-Hispanic White Majority,0.9227073168358716,,
05,AR,Proportional,01,729143,559309,-23.64,0.07431886332366962,91.14264208156851,4.207870783413104,2.2500978886447385,0.7378747704757119,0.5263637810226547,0.03790391357907704,1.0972467812962066%,Non-Hispanic White Majority,0.5562405133485623,,
05,AR,Proportional,02,729022,548822,5.05,82.33027967831508,57.219098359759634,36.63883736439137,3.760235559070154,1.121492943067151,0.2940844208140344,0.023140471774090687,0.9431108811235701%,Non-Hispanic White Majority,41.689065912356114,,
05,AR,Proportional,03,729607,540072,-18.40,0.36585176531962366,81.80242634315424,2.29821209023982,10.048845339139966,2.388940733828082,1.3326000977647423,0.49789657675272925,1.6310788191204135%,Non-Hispanic White Majority,1.2865479311023544,,
05,AR,Proportional,04,728146,556240,-20.31,0.20475405462533516,79.69851143391342,13.817416942327053,4.242952682295412,0.6482813174169423,0.5610887386739537,0.02570832734071624,1.006040558032504%,Non-Hispanic White Majority,1.9453463167451552,,
05,AR,algorithmic-compact,01,730846,556135,-18.56,0.3485025518669814,81.93837827146287,13.984554110063204,2.2205040143130717,0.49412462801298246,0.4268747696152913,0.025713181152058402,0.9098510253805281%,Non-Hispanic White Majority,2.0162729374938673,,
05,AR,algorithmic-compact,02,729622,552710,-7.32,9.703398842445344,73.19371822474714,19.250239727886235,4.3968808235783685,1.450308480034738,0.4591919813283639,0.0347379276655027,1.2149228347596388%,Non-Hispanic White Majority,5.836861473367344,,
05,AR,algorithmic-compact,03,731366,541523,-18.45,0.36033965061630363,81.89125854303511,2.286329481850263,10.017118386476659,2.374414383137928,1.3118556367873573,0.4980397877837137,1.6209837809289727%,Non-Hispanic White Majority,1.2764843503774108,,
05,AR,algorithmic-compact,04,724084,554075,-15.57,0.8623134503960711,73.13269864188061,21.176736001443846,3.645354870730497,0.5717637503948022,0.5161756079953075,0.02508685647249921,0.9321842710824347%,Non-Hispanic White Majority,5.176566851047983,,
05,AR,current,01,728765,553023,-17.01,0.5577301549882313,79.54352712274174,16.388830120989542,2.252528375854169,0.5104670149342794,0.403419025971795,0.02368798404406327,0.8775403554644201%,Non-Hispanic White Majority,2.792394181048621,,
05,AR,current,02,729192,553609,-7.41,9.439658344182671,73.40234714392288,19.557124251953997,4.030823198322282,1.4044208096327913,0.431170736024884,0.03558468160741607,1.1385291785357536%,Non-Hispanic White Majority,5.9509384709286275,,
05,AR,current,03,728959,541997,-18.76,0.32696996227734754,81.8476855037943,2.410714450448988,9.973486938119585,2.3841460377086956,1.2572025306413135,0.4942831786891809,1.6324813605979367%,Non-Hispanic White Majority,1.2528185391807785,,
05,AR,current,04,729002,555814,-16.77,0.5997946570963292,75.3919476659458,18.336529846315493,4.006016401170175,0.5883263106003087,0.6196317473111508,0.029506273681483373,1.0280417549755854%,Non-Hispanic White Majority,3.7003745517829882,,
04,AZ,Compact,01,710372,544543,-10.40,4.034168490795897,69.19159735778442,0.7760635982833312,10.644705744082653,0.9589692641352473,16.997923029035356,0.10651133152019215,1.324229675158803%,Non-Hispanic White Majority,16.021345150653723,,
04,AZ,Compact,02,710885,545077,10.37,95.93029024198184,54.825281565723735,3.7069991946092022,34.926441585317306,2.9271093808764634,1.9079873118843758,0.14786901667103913,1.558311944917874%,Non-Hispanic White Majority,29.690960694257118,,
04,AZ,Compact,03,710180,539140,-7.96,8.12374919880774,63.117186630559786,3.0116481804355084,27.06272953221798,1.8156693994138815,3.3640612827836924,0.30789776310420297,1.3208072114849576%,Non-Hispanic White Majority,10.537350095848353,,
04,AZ,Compact,04,710382,521909,-15.20,0.9642400474954553,66.12953599190664,2.172984179234311,26.002808918796187,1.3887478468468641,3.047466129152783,0.11438775725270114,1.1440691768105167%,Non-Hispanic White Majority,6.726619819487456,,
04,AZ,Compact,05,710212,515738,-11.71,2.742777110523262,74.95375558907817,3.1384152418476052,14.471495216563449,5.086109613796152,0.8089378715549368,0.16384288146306847,1.3774435856966134%,Non-Hispanic White Majority,2.3083698637516403,,
04,AZ,Compact,06,709617,539249,-8.98,6.085502866474473,75.94691877036396,2.83375583450317,14.774065413195018,3.832366865770729,1.057767376480995,0.13073737735257737,1.4243883623335416%,Non-Hispanic White Majority,2.679786100629747,,
04,AZ,Compact,07,710593,493419,17.09,99.45562890022737,36.44367160567388,8.565944967664398,48.321609017893515,3.06027939742896,2.063155249392504,0.1556486474983736,1.3896911144483695%,Maj-Min (Coalition),69.70181059842459,,
04,AZ,Compact,08,710035,508400,-3.27,26.96365984236725,56.029307631786,5.666601101494885,33.10739575137687,2.744689221085759,0.9264358772619984,0.1591266719118804,1.3664437450826121%,Non-Hispanic White Majority,16.526214810436475,,
04,AZ,Compact,09,709741,555528,-3.95,23.08205905667715,71.2961362883599,3.18561800665313,18.035994585331434,3.267522069094627,2.418959980415029,0.2574127676732766,1.5383563024726026%,Non-Hispanic White Majority,5.241826652266099,,
04,AZ,Competitive,01,710387,527390,-0.55,45.819743297611474,52.23060733043857,2.863345910995658,21.296004854092796,1.4560382259807734,20.435161834695386,0.3141887407800679,1.4046531030167428%,Non-Hispanic White Majority,44.63948811157917,,
04,AZ,Competitive,02,710505,563959,0.26,51.979709495699765,71.85398229303902,3.1997006874613225,19.08862169058389,3.1700886057319773,0.9110591372777098,0.1455779586813935,1.630969627224674%,Non-Hispanic White Majority,5.567646074957933,,
04,AZ,Competitive,03,710559,497283,8.78,93.5567154417996,35.61292061059799,3.545868248059958,55.225294248948785,1.4571179790984208,2.9325353973491954,0.12628623942503564,1.099977276520613%,Maj-Min (Latino),73.03143421121881,,
04,AZ,Competitive,04,710160,552009,-20.62,0.18633158674291417,80.59814242159095,1.6883782691948863,13.034751244997816,1.4670050669463723,1.79073167285316,0.12372986672318748,1.2972614576936246%,Non-Hispanic White Majority,1.5050026734364705,,
04,AZ,Competitive,05,710608,509197,-14.52,1.1836273001273703,77.07311708435046,2.9324603247858883,13.96100134132762,3.7979406791477563,0.749415255785089,0.17792720695526484,1.3081381076479242%,Non-Hispanic White Majority,1.9457130339925597,,
04,AZ,Competitive,06,710025,539159,1.03,57.783006556051106,64.96080006083548,4.274805762307594,24.110698328322442,3.1424867246953125,1.8597482375328984,0.1383636367008619,1.513097249605404%,Non-Hispanic White Majority,10.07589626267027,,
04,AZ,Competitive,07,709933,470369,16.13,99.27198345846591,29.70029912685572,8.699765503253829,56.32046329583795,2.483369439737738,1.3842323792596876,0.14924452929508536,1.2626257257599884%,Maj-Min (Latino),80.61032772640093,,
04,AZ,Competitive,08,709600,552868,-16.39,0.6729349520670079,85.02752917513764,1.824124384120622,7.957414789787073,3.238928641194643,0.6486177532430888,0.10924850054624251,1.1941367559706837%,Non-Hispanic White Majority,0.9963316859096529,,
04,AZ,Competitive,09,710240,550769,1.67,62.45483623707051,65.85628457665554,4.205755952132382,20.81943609752909,4.638242166861243,2.5215653023318305,0.2638129596981674,1.6949029447917368%,Non-Hispanic White Majority,8.627667860253485,,
04,AZ,Dem,01,709942,526976,-1.33,40.004181067422955,55.069870354627156,2.517002671848433,19.419480204032062,1.3900063760019432,20.04967968180714,0.1358695652173913,1.4180911464658732%,Non-Hispanic White Majority,39.04236977037341,,
04,AZ,Dem,02,711072,562021,5.08,82.46287891025425,65.34239823778827,3.4637495751938094,24.925581072593374,3.1066454812186737,1.3930084463036079,0.14785924369374098,1.6207579432085277%,Non-Hispanic White Majority,11.479624036080715,,
04,AZ,Dem,03,709937,494410,5.01,82.15225757792321,37.34046641451427,3.8340648449667283,53.17833377156611,1.6763414979470481,2.586517263000344,0.3062235796201533,1.0780526283853482%,Maj-Min (Latino),65.73248096850077,,
04,AZ,Dem,04,710704,551144,-21.49,0.14300030148227003,79.70893269272639,1.4899917263002045,14.174879886200339,1.1641240764664045,2.0477406993453617,0.12646422713483227,1.2878666918264554%,Non-Hispanic White Majority,1.6440835367407634,,
04,AZ,Dem,05,709309,508998,-14.17,1.3150936894564254,76.85472241541224,2.936946707059753,14.08355239116853,3.9084632945512556,0.7265254480371239,0.17937202110813796,1.3104177226629574%,Non-Hispanic White Majority,1.989498610769818,,
